1	F1000A   Lest this be Heaven indeed An Obstacle is given That always guages a Degree Between Ourself and Heaven.
1	F1001A   The Stimulus, beyond the Grave His Countenance to see Supports me like imperial Drams Afforded Day by Day.
1	F1002A   Aurora is the effort Of the Celestial Face Unconsciousness of Perfectness To simulate, to Us.
1	F1003A   Dying at my music! Bubble! Bubble! Hold me till the Octave's run! Quick! Burst the Windows! Ritardando! Phials left, and the Sun!
1	F1004A   There is no Silence in the Earth - so silent As that endured Which uttered, would discourage Nature And haunt the World -
1	F1005A   Bind me - I still can sing - Banish - my mandolin Strikes true, within - Slay - and my Soul shall rise Chanting to Paradise - Still thine -
1	F1006A   The first We knew of Him was Death - The second, was Renown - Except the first had justified The second had not been -
1	F1007A   Falsehood of Thee, could I suppose 'Twould undermine the Sill To which my Faith pinned Block by Block Her Cedar Citadel -
1	F1008A   How still the Bells in Steeples stand Till swollen with the Sky They leap opon their silver Feet In frantic Melody!
1	F1009A   I was a Phebe - nothing more - A Phebe - nothing less - The little note that others dropt I fitted into place - I dwelt too low that any seek - Too shy, that any blame - A Phebe makes a little print Opon the Floors of Fame -
1	F100A   What Inn is this Where for the night Peculiar Traveller comes? Who is the Landlord? Where the maids? Behold, what curious rooms! No ruddy fires on the hearth - No brimming tankards flow. Necromancer! Landlord! Who are these below?
1	F1010A   Crumbling is not an instant's Act A fundamental pause Dilapidation's processes Are organized Decays - 'Tis first a Cobweb on the Soul A Cuticle of Dust A Borer in the Axis An Elemental Rust - Ruin is formal - DevilsDevil's work Consecutive and slow - Fail in an instant, no man did Slipping - is Crashe's law -
1	F1011A   Not to discover weak - nessweakness is The Artifice of strength - Impregnability inheres As much through Consciousness Of faith of others in itself Aselemental - • plupotential Pyramidal Nerve Behind the mostConsummate unconscious clock What skilfulskillful Pointers move -
1	F1012A   Best Things dwell out of Sight The Pearl - the Just - Our Thought - Most shun the Public Air Legitimate, and Rare - The Capsule of the Wind The Capsule of the Mind Exhibit here, as doth a Burr - Germ's Germ be where?
1	F1013A   Superfluous were the Sun When Excellence be dead He were superfluous every Day For every Day be said That syllable whose Faith Just saves it from Despair And whose "I'll meet You" hesitates If Love inquire "Where"? Opon His dateless Fame Our Periods may lie As Stars that drop anonymous From an abundant sky.
1	F1014A   This was in the white of the year That was in the green Drifts were as difficult then to think As daisies now to be seen - Looking back is best that is left Or if it be - before Retrospection is prospects'prospect's half Sometimes almost more -
1	F1014B   This was in the White of the Year - That - was in the Green - Drifts were as difficult then to think As Daisies now to be seen - Looking back, is best that is left Or if it be - before - Retrospection is Prospect's half, Sometimes, almost more -
1	F1015A   The Fingers of the Light Tapped soft opon the Town With "I am great and cannot wait So therefore let me in". "You're soon", the Town replied, "My Faces are asleep But swear, and I will let you by You will not wake them up". The easy Guest complied But once within the Town The transport of His Countenance Awakened Maid and Man The Neighbor in the Pool Opon His Hip elate Made loud obeisance and the Gnat Held up His Cup for Light.
1	F1016A   Ideals, are the Fairy Oil With which We help the Wheel - But when the Vital Axle turns - The Eye rejects the Oil -
1	F1016B   Ideals are the Fairy Oil With which We help the Wheel But when the Vital Axle turns The Eye rejects the Oil.
1	F1017A   The Soul should always stand ajar That if the Heaven inquire He will not be obliged to wait Or shy of troubling Her Depart, before the Host have slid The Bolt unto the Door Toseek search for the accomplished Guest, Her Visitor, no more -
1	F1018A   Up Life's Hill with my little Bundle If I prove it steep - If a Discouragement withold me - If my newest step Older feel than the Hope that prompted - Spotless be from blame Heart that proposed as Heart that accepted Homelessness, for Home -
1	F1019A   She rose as high as His Occasion Then sought the Dust - And lower lay in low Westminster For Her brief Crest -
1	F101A   I had some things that I called mine - And God, that he called his - Till recently a rival claim Disturbed these amities. The property, my garden, Which having sown with care - He claims the pretty acre - And sends a Bailiff there. The station of the parties Forbids publicity, But Justice is sublimer Than Arms, or pedigree. I'll institute an "Action" - I'll vindicate the law - Jove! Choose your counsel - I retain "Shaw"!
1	F1020A   There is a Zone whose even Years No Solstice interrupt - Whose Sun constructs perpetual Noon Whose perfect Seasons wait - Whose Summer set in Summer, till The Centuries of June And Centuries of Augustfuse - • lapse - • blend cease And Consciousness - is Noon -
1	F1021A   Which is best? Heaven - Or only Heaven to come With that old Codicil of Doubt? I cannot help esteem The "Bird within the Hand" Superior to the one The "Bush" may yield me Or may not - Too late to choose again.
1	F1022A   A bold, inspiriting Bird Is the Jay - Good as a Norseman's Hymn - Brittle and brief in quality - Warrant in every line - Riding a Bough like a Brigadier - Confident and straight - Good is the look of Him in March As a Benefit
1	F1022B   A prompt - executive Bird is the Jay - Bold as a Bailiff's Hymn - Brittle and Brief in quality - Warrant in every Line - Sitting a Bough like a Brigadier Confident and straight - Much is the mien of him in March As a Magistrate.
1	F1022C   A prompt - executive Bird is the Jay - Bold as a Bailiff's Hymn - Brittle and Brief in quality - Warrant in every Line - Sitting a Bough like a Brigadier Confident and straight - Much is the mien of him in March As a Magistrate -
1	F1023A   Too scanty 'twas to die for you, The merest Greek could that. The living, Sweet, is costlier - I offer even that - The Dying, is a trifle, past, But living, this include The dying multifold - without The Respite to be dead -
1	F1024A   Did We abolish Frost The Summer would not cease - If Seasons perish or prevail Is optional with Us -
1	F1025A   Were it but Me that gained the Hight - Were it but They, that failed! How many things the Dying play - Might they but live, they would!
1	F1026A   The Hills in Purple syllables The Day's Adventures tell To little Groups of Continents Just going Home from School -
1	F1027A   To die - without the Dying And live - without the Life This is the hardest Miracle Propounded to Belief.
1	F1028A   Who saw no Sunrise cannot say The Countenance 'twould be - Who guess at seeing, guess at loss Of the Ability - The Emigrant of Light, it is Afflicted for the Day - The Blindness that beheld and blest - And could not find it's Eye.
1	F1029A   I had a daily Bliss I half indifferent viewed Till sudden I perceived it stir - It grew as I pursued Till when around a Hight It wasted from my sight Increased beyond my utmost scope I learned to estimate -
1	F102A   In rags mysterious as these The shining Courtiers go, Vailing the purple, and the plumes - Vailing the ermine so. Smiling, as they request an alms At some imposing door - Smiling when we walk barefoot Opon their golden floor!
1	F1030A   My Season's furthest Flower - I tenderer commend Because I found Her Kinsmanless - A Grace without a Friend.
1	F1031A   Trudging to Eden, looking backward, I met Somebody's little Boy Asked him his name - He lisped me "Trotwood" - Lady, did He belong to thee? Would it comfort - to know I met him - And that He did'nt look afraid? I could'nt weep - for so many smiling New Acquaintance - this Baby made -
1	F1032A   Far from Love the Heavenly Father Leads the Chosen Child, Oftener through Realm of Briar Than the Meadow mild. Oftener by the Claw of Dragon Than the Hand of Friend Guides the Little One predestined To the Native Land -
1	F1033A   I knew that I had gained And yet I knew not how By Diminution it was not But Discipline unto A Rigor unrelieved Except by the Content Another bear it's Duplicate In other Continent.
1	F1034A   It rises - passes - on our South Inscribes a simple Noon - Cajoles a Moment with the Spires And infinite is gone -
1	F1035A   So large my Will The little that I may Embarrasses Like gentle infamy - Affront to Him For whom the Whole were small Affront to me Who know His meed of all. Earth at the best Is but a scanty Toy - Bought, carried Home To Immortality It looks so small We chiefly wonder then At our Conceit In purchasing.
1	F1036A   The Products of my Farm are these Sufficient for my Own And here and there a Benefit Unto a Neighbor's Bin. With Us, 'tis Harvest all the Year For when the Frosts begin We just reverse the Zodiac And fetch the Acres in -
